chromosome	tool	competitor_ps	competitor_accuracy	competitor_reads	competitor_discordant_reads	gap_start	gap_end	gap_bp	left_graph_ps	right_graph_ps	truth_hets	shared_hets	catalog_sites	graph_candidates	graph_phased_sites	private_sites	competitor_phased_sites	clean_het_snps	clean_het_indels	repeat_het_indels	filtered_ref_only	filtered_high_af	filtered_low_af	filtered_low_depth	filtered_no_reads	primary_reason
chr20	longphase	12243047	0.9949	2143	11	12256072	12277078	21006	11869724	12277078	0	0	270	1	0	0	0	0	0	1	269	0	0	0	0	repeat_indels_excluded
chr20	longphase	34162219	0.9973	2573	7	34791342	34811747	20405	34772931	34811747	0	0	258	0	0	0	0	0	0	0	216	41	0	0	1	catalog_site_not_candidate
chr20	longphase	63182011	0.9986	5562	8	64637532	64657563	20031	64144912	64667635	1	1	310	4	0	0	0	0	0	4	298	1	9	0	0	repeat_indels_excluded
chr20	longphase	50562066	0.9971	2751	8	51145921	51165532	19611	50562066	51165532	1	0	252	2	0	0	0	0	0	3	250	0	1	0	0	repeat_indels_excluded
chr20	longphase	55382729	1.0	1689	0	55472966	55492323	19357	55382729	55492791	1	1	263	5	0	0	0	0	0	5	242	15	2	0	3	repeat_indels_excluded
chr20	longphase	24602508	0.9982	5420	10	25083365	25102178	18813	24601280	25109617	0	0	233	0	0	0	0	0	0	0	224	5	5	0	0	catalog_site_not_candidate
chr20	longphase	41898323	0.9953	642	3	41900800	41919487	18687	41898323	41924682	2	1	214	0	0	0	0	0	0	0	208	6	2	0	0	catalog_site_not_candidate
chr20	longphase	45896820	0.9986	2931	4	45916036	45934516	18480	45896820	45945176	1	1	230	0	0	0	0	0	0	0	187	45	0	0	0	catalog_site_not_candidate
chr20	longphase	45896820	0.9986	2931	4	46611617	46629630	18013	46407462	46634216	0	0	227	2	0	0	0	0	0	2	225	0	2	0	0	repeat_indels_excluded
chr20	longphase	51262081	0.9972	3890	11	51337898	51355882	17984	51287372	51365957	0	0	241	2	0	0	0	0	0	2	237	1	2	0	0	repeat_indels_excluded
chr20	longphase	39286408	0.9971	5578	16	39838293	39856144	17851	39389245	39868811	3	4	268	2	0	0	0	0	0	2	260	8	1	1	0	repeat_indels_excluded
chr20	longphase	16715241	0.9979	3856	8	16740967	16758611	17644	16715241	16773052	1	1	225	1	0	0	1	0	0	1	213	11	0	0	1	repeat_indels_excluded
chr20	longphase	37695990	0.9983	1157	2	37909573	37926274	16701	37667751	37937715	1	1	159	1	0	0	0	0	0	1	155	1	2	0	0	repeat_indels_excluded
chr20	longphase	42122863	1.0	1285	0	42191762	42208160	16398	42128667	42208160	0	0	165	2	0	0	0	0	0	2	160	1	4	0	0	repeat_indels_excluded
chr20	longphase	130540	0.9986	2932	4	528852	545002	16150	195305	545002	0	0	158	6	0	0	0	0	0	6	136	14	3	0	0	repeat_indels_excluded
chr20	longphase	3597791	0.999	964	1	3790919	3806891	15972	3597791	3806891	1	1	235	4	0	0	0	0	0	4	202	33	2	1	0	repeat_indels_excluded
chr20	longphase	7343405	0.9968	2162	7	7382248	7397985	15737	7343405	7407227	1	1	198	2	0	0	0	0	0	2	195	2	2	0	0	repeat_indels_excluded
chr20	longphase	61487311	0.9918	607	5	61551581	61567016	15435	61489451	61577290	0	0	257	0	0	0	0	0	0	0	255	1	1	0	0	catalog_site_not_candidate
chr20	longphase	130540	0.9986	2932	4	163697	178653	14956	130540	195305	2	2	268	2	0	0	1	0	0	2	238	32	0	0	0	repeat_indels_excluded
chr20	longphase	39286408	0.9971	5578	16	39374440	39389245	14805	39286408	39389245	0	0	190	1	0	0	0	0	0	1	165	23	1	0	0	repeat_indels_excluded
chr20	longphase	49062203	0.9957	233	1	49088735	49102876	14141	49062203	49107205	1	1	160	5	0	0	0	0	0	5	155	1	0	0	0	repeat_indels_excluded
chr20	longphase	55382729	1.0	1689	0	55658794	55672816	14022	55612030	55672815	0	0	215	1	1	0	0	0	0	1	206	2	5	0	0	block_stitching
chr20	longphase	62432427	0.9982	2708	5	62623253	62637077	13824	62432427	62645168	0	0	171	1	0	0	0	0	0	2	168	2	0	0	0	repeat_indels_excluded
chr20	longphase	18999993	0.9975	1588	4	19328082	19341833	13751	18999993	19341833	1	1	196	1	0	0	0	0	0	1	193	2	0	0	0	repeat_indels_excluded
chr20	longphase	2342133	0.9976	4922	12	2536780	2550439	13659	2342132	2550439	1	1	143	2	0	0	0	0	0	2	138	2	1	0	0	repeat_indels_excluded
chr20	longphase	56542357	0.9903	2366	23	56687167	56700300	13133	56681452	56713151	1	1	183	0	0	0	0	0	0	0	168	16	0	0	0	catalog_site_not_candidate
chr20	longphase	10343595	0.9953	1689	8	10575747	10588710	12963	10343595	10588710	2	2	134	1	0	0	0	0	0	2	111	25	0	0	0	repeat_indels_excluded
chr20	longphase	12243047	0.9949	2143	11	12673533	12686043	12510	12672265	12700826	0	0	254	1	0	0	0	0	0	1	180	75	0	0	0	repeat_indels_excluded
chr20	longphase	20813640	0.9992	1280	1	20954551	20965270	10719	20895876	20975312	0	0	131	0	0	0	0	0	0	0	129	0	2	0	0	catalog_site_not_candidate
chr20	longphase	63182011	0.9986	5562	8	64747379	64757966	10587	64667635	64771026	1	1	147	1	0	0	0	0	0	2	145	0	1	0	0	repeat_indels_excluded
chr20	longphase	42543112	0.999	5014	5	43104113	43113602	9489	42543112	43123517	1	0	107	0	0	0	0	0	0	0	95	12	0	0	0	catalog_site_not_candidate
chr20	longphase	58452672	0.999	970	1	58560611	58570083	9472	58453158	58580791	0	0	152	3	0	0	0	0	0	3	147	0	4	0	0	repeat_indels_excluded
chr20	longphase	9014032	0.9995	5657	3	9398147	9407532	9385	9014032	9407532	0	0	108	0	0	0	0	0	0	0	108	0	0	0	0	catalog_site_not_candidate
chr20	longphase	54453020	0.9952	1042	5	54467941	54477280	9339	54453020	54489926	2	2	154	2	0	0	0	0	0	2	133	22	0	0	1	repeat_indels_excluded
chr20	longphase	56542357	0.9903	2366	23	56671109	56679959	8850	56568153	56681452	0	0	162	1	0	0	0	0	0	1	162	0	0	0	0	repeat_indels_excluded
chr20	longphase	11157086	1.0	435	0	11215203	11222729	7526	11157086	11230331	0	0	91	1	0	0	0	0	0	1	75	16	1	0	0	repeat_indels_excluded
chr20	longphase	8106314	0.9996	2821	1	8165210	8172090	6880	8106314	8176552	2	1	73	0	0	0	0	0	0	0	66	8	0	0	0	catalog_site_not_candidate
chr20	longphase	15606878	0.9992	4731	4	15651932	15657590	5658	15606878	15672865	0	0	83	1	0	0	0	0	0	1	72	9	2	0	0	repeat_indels_excluded
chr20	longphase	3981464	0.994	1986	12	4017619	4022916	5297	3981464	4033448	1	0	61	1	0	0	0	0	0	1	49	12	1	0	0	repeat_indels_excluded
chr20	longphase	16715241	0.9979	3856	8	16907717	16912741	5024	16854021	16926069	1	0	77	0	0	0	0	0	0	0	77	0	0	0	0	catalog_site_not_candidate
chr20	longphase	890261	0.9979	949	2	976206	981083	4877	890261	988405	0	0	70	0	0	0	0	0	0	0	55	15	0	0	0	catalog_site_not_candidate
chr20	longphase	63182011	0.9986	5562	8	64786926	64790934	4008	64771026	64797367	0	0	73	1	0	0	0	0	0	1	72	0	0	0	0	repeat_indels_excluded
chr20	longphase	9014032	0.9995	5657	3	9479107	9481969	2862	9407532	9494207	0	0	35	1	0	0	0	0	0	1	33	1	1	0	0	repeat_indels_excluded
chr20	longphase	12243047	0.9949	2143	11	12660478	12662586	2108	12458901	12672265	0	0	35	0	0	0	0	0	0	0	33	2	0	0	0	catalog_site_not_candidate
chr20	longphase	63182011	0.9986	5562	8	64810836	64812264	1428	64797367	64821256	0	0	19	0	0	0	0	0	0	0	17	2	0	0	0	catalog_site_not_candidate
chr20	longphase	15606878	0.9992	4731	4	16275389	16276016	627	15672865	16291042	2	2	14	1	0	0	0	0	0	1	9	7	0	0	0	repeat_indels_excluded
chr20	longphase	1690618	0.9995	2179	1	1912570	1913054	484	1690618	1903119	0	0	6	0	0	0	0	0	0	0	5	0	1	0	0	catalog_site_not_candidate
chr20	whatshap	14719378	0.9907	2687	25	15019294	15130077	110783	14729749	15115387	17	17	1446	16	3	0	15	3	1	18	1408	22	8	0	0	block_stitching
chr20	whatshap	46875643	0.999	4819	5	47671540	47762233	90693	47666163	47762233	17	11	1101	21	3	0	8	4	0	19	998	90	6	6	0	block_stitching
chr20	whatshap	61487311	0.9947	1503	8	61737962	61810469	72507	61690751	61823286	16	18	884	18	2	0	13	2	0	18	802	78	13	8	0	block_stitching
chr20	whatshap	61487311	0.9947	1503	8	61629569	61690751	61182	61577290	61690751	11	12	698	8	2	0	10	1	1	8	681	12	5	4	0	block_stitching
chr20	whatshap	2342133	0.9986	4904	7	3491592	3550839	59247	2550439	3550839	6	5	682	8	1	0	5	3	0	5	665	2	12	0	0	block_stitching
chr20	whatshap	46875643	0.999	4819	5	47062175	47118148	55973	47035760	47121694	27	26	709	27	1	1	25	21	0	7	637	47	1	0	0	block_stitching
chr20	whatshap	18442592	0.9906	4376	41	19358995	19414720	55725	19341833	19414719	6	7	683	8	1	0	5	1	0	10	661	12	7	3	0	block_stitching
chr20	whatshap	9014032	0.9973	9173	25	10706319	10760419	54100	10588710	10760419	5	4	636	10	0	0	3	0	0	14	612	9	10	0	0	repeat_indels_excluded
chr20	whatshap	54453020	0.9956	3865	17	54547514	54596124	48610	54489926	54608923	4	5	592	4	1	1	5	1	0	4	540	48	3	1	0	block_stitching
chr20	whatshap	19502530	0.9913	4377	38	20493042	20540928	47886	19752261	20540928	8	9	472	10	0	0	8	2	0	9	452	11	4	1	0	clean_candidate_unphased
chr20	whatshap	19502530	0.9913	4377	38	19724252	19771955	47703	19526088	19752261	3	3	646	6	1	0	3	2	0	4	638	3	2	0	0	block_stitching
chr20	whatshap	9014032	0.9973	9173	25	10296487	10343595	47108	9494207	10343595	2	5	562	3	0	0	4	0	0	4	513	48	2	0	0	repeat_indels_excluded
chr20	whatshap	7887136	0.9988	837	1	7901325	7947306	45981	7887136	7924485	3	3	576	3	1	0	2	1	0	2	502	71	1	2	3	block_stitching
chr20	whatshap	1142089	0.9973	2224	6	1152444	1194207	41763	1142089	1196966	6	6	516	3	0	0	4	0	0	3	477	40	1	2	0	repeat_indels_excluded
chr20	whatshap	5239260	0.9928	555	4	5309406	5350509	41103	5272413	5350508	5	4	807	3	1	0	3	0	0	4	583	170	1	2	52	block_stitching
chr20	whatshap	46875643	0.999	4819	5	46987190	47026671	39481	46896191	47035760	7	6	569	11	1	0	5	2	0	11	552	6	8	2	0	block_stitching
chr20	whatshap	5393615	1.0	3211	0	5497456	5533786	36330	5393717	5533785	3	4	700	4	3	0	4	1	1	3	693	1	2	0	0	block_stitching
chr20	whatshap	11262361	0.9988	849	1	11311578	11347034	35456	11262361	11348253	1	1	494	2	0	0	1	1	0	1	435	55	0	0	2	clean_candidate_unphased
chr20	whatshap	15367799	0.999	975	1	15380509	15413105	32596	15367800	15413105	2	2	446	2	0	1	2	0	0	2	433	6	4	0	0	repeat_indels_excluded
chr20	whatshap	54453020	0.9956	3865	17	54880180	54912022	31842	54702072	54912022	1	1	417	2	0	0	1	0	0	2	373	47	0	0	0	repeat_indels_excluded
chr20	whatshap	8106314	0.9986	2826	4	8632381	8662983	30602	8176552	8662983	1	1	426	1	0	1	1	0	0	1	400	25	1	0	0	repeat_indels_excluded
chr20	whatshap	5239260	0.9928	555	4	5242390	5272413	30023	5239260	5272413	2	2	406	1	0	0	2	0	0	1	401	0	6	0	0	repeat_indels_excluded
chr20	whatshap	60286266	0.9959	980	4	60425968	60453493	27525	60286266	60467115	4	3	289	8	1	0	3	0	1	7	263	20	2	1	0	block_stitching
chr20	whatshap	56542357	0.9908	2388	22	56881860	56909075	27215	56713151	56909075	4	5	326	6	0	0	4	1	0	8	320	0	1	0	0	clean_candidate_unphased
chr20	whatshap	24142287	1.0	6671	0	24574099	24601281	27182	24379633	24601280	1	1	355	1	0	0	1	0	0	2	345	6	4	0	0	repeat_indels_excluded
chr20	whatshap	54453020	0.9956	3865	17	54675445	54702072	26627	54608923	54702072	3	2	307	5	0	0	2	0	0	5	283	18	6	0	0	repeat_indels_excluded
chr20	whatshap	130540	0.9964	3896	14	863640	890261	26621	545002	890261	22	5	885	22	0	0	4	5	0	21	637	68	5	21	151	clean_candidate_unphased
chr20	whatshap	11262361	0.9988	849	1	11360353	11386175	25822	11348253	11386626	2	2	320	1	0	1	2	0	0	1	272	47	4	0	0	repeat_indels_excluded
chr20	whatshap	4570122	0.9976	2477	6	4854217	4878943	24726	4800234	4886360	5	0	408	5	0	0	0	0	0	5	359	46	3	4	0	repeat_indels_excluded
chr20	whatshap	1142089	0.9973	2224	6	1499101	1523721	24620	1196966	1523721	1	1	270	0	0	0	1	0	0	0	251	19	0	0	0	catalog_site_not_candidate
chr20	whatshap	4570122	0.9976	2477	6	4761808	4786025	24217	4642430	4800234	4	3	414	1	0	0	1	0	0	1	328	87	1	2	0	repeat_indels_excluded
chr20	whatshap	4570122	0.9976	2477	6	4618685	4642430	23745	4570122	4642430	1	1	325	3	0	0	0	0	0	4	310	12	1	0	0	repeat_indels_excluded
chr20	whatshap	32891138	0.9963	1622	6	33210642	33233843	23201	32910411	33233842	3	3	236	8	0	0	3	1	0	8	223	0	7	0	0	clean_candidate_unphased
chr20	whatshap	46875643	0.999	4819	5	47636774	47659910	23136	47121694	47666163	0	0	278	0	0	0	0	0	0	0	277	0	1	0	0	catalog_site_not_candidate
chr20	whatshap	24142287	1.0	6671	0	24357615	24379633	22018	24142287	24379633	0	0	367	0	0	0	0	0	0	0	365	1	1	0	0	catalog_site_not_candidate
chr20	whatshap	62385548	0.999	2903	3	62410496	62432427	21931	62385548	62432427	1	0	302	1	0	0	0	0	0	1	302	0	0	0	0	repeat_indels_excluded
chr20	whatshap	46875643	0.999	4819	5	48022132	48043584	21452	47762233	48043584	1	1	260	1	0	0	1	0	0	1	246	12	2	0	0	repeat_indels_excluded
chr20	whatshap	11262361	0.9988	849	1	11426743	11447789	21046	11386626	11447789	0	0	267	0	0	0	0	0	0	0	208	60	0	0	0	catalog_site_not_candidate
chr20	whatshap	50562066	0.9982	2741	5	51145921	51165532	19611	50562066	51165532	1	0	252	2	0	0	0	0	0	3	250	0	1	0	0	repeat_indels_excluded
chr20	whatshap	24142287	1.0	6671	0	25083365	25102178	18813	24601280	25109617	0	0	233	0	0	0	0	0	0	0	224	5	5	0	0	catalog_site_not_candidate
chr20	whatshap	51262081	0.9985	3878	6	51337898	51355882	17984	51287372	51365957	0	0	241	2	0	0	0	0	0	2	237	1	2	0	0	repeat_indels_excluded
chr20	whatshap	39273205	0.9979	5650	12	39838293	39856144	17851	39389245	39868811	3	4	268	2	0	0	3	0	0	2	260	8	1	1	0	repeat_indels_excluded
chr20	whatshap	18442592	0.9906	4376	41	18983414	18999993	16579	18442592	18999993	0	0	251	2	0	0	0	0	0	2	249	3	0	2	0	repeat_indels_excluded
chr20	whatshap	42122863	0.9977	1302	3	42191762	42208160	16398	42128667	42208160	0	0	165	2	0	0	0	0	0	2	160	1	4	0	0	repeat_indels_excluded
chr20	whatshap	130540	0.9964	3896	14	528852	545002	16150	195305	545002	0	0	158	6	0	0	0	0	0	6	136	14	3	0	0	repeat_indels_excluded
chr20	whatshap	7343405	0.9981	2123	4	7382248	7397985	15737	7343405	7407227	1	1	198	2	0	0	0	0	0	2	195	2	2	0	0	repeat_indels_excluded
chr20	whatshap	61487311	0.9947	1503	8	61551581	61567016	15435	61489451	61577290	0	0	257	0	0	0	0	0	0	0	255	1	1	0	0	catalog_site_not_candidate
chr20	whatshap	130540	0.9964	3896	14	163697	178653	14956	130540	195305	2	2	268	2	0	0	1	0	0	2	238	32	0	0	0	repeat_indels_excluded
chr20	whatshap	39273205	0.9979	5650	12	39374440	39389245	14805	39286408	39389245	0	0	190	1	0	0	0	0	0	1	165	23	1	0	0	repeat_indels_excluded
chr20	whatshap	49062203	0.9963	268	1	49088735	49102876	14141	49062203	49107205	1	1	160	5	0	0	1	0	0	5	155	1	0	0	0	repeat_indels_excluded
chr20	whatshap	62385548	0.999	2903	3	62623253	62637077	13824	62432427	62645168	0	0	171	1	0	0	0	0	0	2	168	2	0	0	0	repeat_indels_excluded
chr20	whatshap	18442592	0.9906	4376	41	19328082	19341833	13751	18999993	19341833	1	1	196	1	0	0	0	0	0	1	193	2	0	0	0	repeat_indels_excluded
chr20	whatshap	2342133	0.9986	4904	7	2536780	2550439	13659	2342132	2550439	1	1	143	2	0	0	1	0	0	2	138	2	1	0	0	repeat_indels_excluded
chr20	whatshap	56542357	0.9908	2388	22	56687167	56700300	13133	56681452	56713151	1	1	183	0	0	0	0	0	0	0	168	16	0	0	0	catalog_site_not_candidate
chr20	whatshap	9014032	0.9973	9173	25	10575747	10588710	12963	10343595	10588710	2	2	134	1	0	0	0	0	0	2	111	25	0	0	0	repeat_indels_excluded
chr20	whatshap	30780554	0.996	3753	15	31753603	31766466	12863	31636239	31766466	0	1	204	0	0	0	1	0	0	0	201	3	0	0	0	catalog_site_not_candidate
chr20	whatshap	42543112	0.999	4996	5	43104113	43113602	9489	42543112	43123517	1	0	107	0	0	0	0	0	0	0	95	12	0	0	0	catalog_site_not_candidate
chr20	whatshap	9014032	0.9973	9173	25	9398147	9407532	9385	9014032	9407532	0	0	108	0	0	0	0	0	0	0	108	0	0	0	0	catalog_site_not_candidate
chr20	whatshap	54453020	0.9956	3865	17	54467941	54477280	9339	54453020	54489926	2	2	154	2	0	0	0	0	0	2	133	22	0	0	1	repeat_indels_excluded
chr20	whatshap	56542357	0.9908	2388	22	56671109	56679959	8850	56568153	56681452	0	0	162	1	0	0	0	0	0	1	162	0	0	0	0	repeat_indels_excluded
chr20	whatshap	11157014	1.0	436	0	11215203	11222729	7526	11157086	11230331	0	0	91	1	0	0	0	0	0	1	75	16	1	0	0	repeat_indels_excluded
chr20	whatshap	8106314	0.9986	2826	4	8165210	8172090	6880	8106314	8176552	2	1	73	0	0	0	0	0	0	0	66	8	0	0	0	catalog_site_not_candidate
chr20	whatshap	15606145	0.9992	4786	4	15651932	15657590	5658	15606878	15672865	0	0	83	1	0	0	0	0	0	1	72	9	2	0	0	repeat_indels_excluded
chr20	whatshap	3981464	0.9965	1989	7	4017619	4022916	5297	3981464	4033448	1	0	61	1	0	0	0	0	0	1	49	12	1	0	0	repeat_indels_excluded
chr20	whatshap	130540	0.9964	3896	14	976206	981083	4877	890261	988405	0	0	70	0	0	0	0	0	0	0	55	15	0	0	0	catalog_site_not_candidate
chr20	whatshap	9014032	0.9973	9173	25	9479107	9481969	2862	9407532	9494207	0	0	35	1	0	0	0	0	0	1	33	1	1	0	0	repeat_indels_excluded
chr20	whatshap	15606145	0.9992	4786	4	16275389	16276016	627	15672865	16291042	2	2	14	1	0	0	1	0	0	1	9	7	0	0	0	repeat_indels_excluded
chr20	whatshap	1690618	0.9991	2189	2	1912570	1913054	484	1690618	1903119	0	0	6	0	0	0	0	0	0	0	5	0	1	0	0	catalog_site_not_candidate
chr20	whatshap	30780554	0.996	3753	15	31627900	31628197	297	30814329	31636239	1	0	5	1	0	0	0	0	0	1	4	0	0	0	0	repeat_indels_excluded
chr20	whatshap_opt	14719378	0.997	2691	8	15019294	15130077	110783	14729749	15115387	17	17	1446	16	3	0	13	3	1	18	1408	22	8	0	0	block_stitching
chr20	whatshap_opt	46875643	0.999	4819	5	47671540	47762233	90693	47666163	47762233	17	11	1101	21	3	0	8	4	0	19	998	90	6	6	0	block_stitching
chr20	whatshap_opt	61487311	0.9947	1503	8	61737962	61810469	72507	61690751	61823286	16	18	884	18	2	0	13	2	0	18	802	78	13	8	0	block_stitching
chr20	whatshap_opt	16715241	0.9978	4574	10	17607780	17679082	71302	17521341	17679082	6	5	909	8	1	0	4	1	0	7	884	9	11	0	0	block_stitching
chr20	whatshap_opt	61487311	0.9947	1503	8	61629569	61690751	61182	61577290	61690751	11	12	698	8	2	0	10	1	1	8	681	12	5	4	0	block_stitching
chr20	whatshap_opt	2342133	0.9986	4908	7	3491592	3550839	59247	2550439	3550839	6	5	682	8	1	0	5	3	0	5	665	2	12	0	0	block_stitching
chr20	whatshap_opt	56040612	0.9968	620	2	56049499	56107742	58243	56040612	56107742	3	3	854	4	0	0	3	0	0	4	848	1	2	1	0	repeat_indels_excluded
chr20	whatshap_opt	46875643	0.999	4819	5	47062175	47118148	55973	47035760	47121694	27	26	709	27	1	1	25	21	0	7	637	47	1	0	0	block_stitching
chr20	whatshap_opt	9014032	0.9985	9159	14	10706319	10760419	54100	10588710	10760419	5	4	636	10	0	0	3	0	0	14	612	9	10	0	0	repeat_indels_excluded
chr20	whatshap_opt	54453020	0.9992	3863	3	54547514	54596124	48610	54489926	54608923	4	5	592	4	1	1	5	1	0	4	540	48	3	1	0	block_stitching
chr20	whatshap_opt	19502530	0.9989	4372	5	20493042	20540928	47886	19752261	20540928	8	9	472	10	0	0	6	2	0	9	452	11	4	1	0	clean_candidate_unphased
chr20	whatshap_opt	19502530	0.9989	4372	5	19724252	19771955	47703	19526088	19752261	3	3	646	6	1	0	3	2	0	4	638	3	2	0	0	block_stitching
chr20	whatshap_opt	9014032	0.9985	9159	14	10296487	10343595	47108	9494207	10343595	2	5	562	3	0	0	4	0	0	4	513	48	2	0	0	repeat_indels_excluded
chr20	whatshap_opt	7887136	0.9988	837	1	7901325	7947306	45981	7887136	7924485	3	3	576	3	1	0	2	1	0	2	502	71	1	2	3	block_stitching
chr20	whatshap_opt	34162219	0.9996	2553	1	34728257	34772931	44674	34162219	34772931	3	3	639	2	1	1	2	1	0	1	596	42	1	0	0	block_stitching
chr20	whatshap_opt	16715241	0.9978	4574	10	17695027	17738419	43392	17679082	17723058	3	3	552	5	1	0	3	2	0	3	536	10	2	0	0	block_stitching
chr20	whatshap_opt	1142089	0.9973	2223	6	1152444	1194207	41763	1142089	1196966	6	6	516	3	0	0	4	0	0	3	477	40	1	2	0	repeat_indels_excluded
chr20	whatshap_opt	5239260	0.991	557	5	5309406	5350509	41103	5272413	5350508	5	4	807	3	1	0	3	0	0	4	583	170	1	2	52	block_stitching
chr20	whatshap_opt	46875643	0.999	4819	5	46987190	47026671	39481	46896191	47035760	7	6	569	11	1	0	5	2	0	11	552	6	8	2	0	block_stitching
chr20	whatshap_opt	5393615	0.9991	3214	3	5497456	5533786	36330	5393717	5533785	3	4	700	4	3	0	3	1	1	3	693	1	2	0	0	block_stitching
chr20	whatshap_opt	11262361	0.9988	849	1	11311578	11347034	35456	11262361	11348253	1	1	494	2	0	0	1	1	0	1	435	55	0	0	2	clean_candidate_unphased
chr20	whatshap_opt	15367799	0.999	975	1	15380509	15413105	32596	15367800	15413105	2	2	446	2	0	1	2	0	0	2	433	6	4	0	0	repeat_indels_excluded
chr20	whatshap_opt	54453020	0.9992	3863	3	54880180	54912022	31842	54702072	54912022	1	1	417	2	0	0	1	0	0	2	373	47	0	0	0	repeat_indels_excluded
chr20	whatshap_opt	8106314	1.0	2824	0	8632381	8662983	30602	8176552	8662983	1	1	426	1	0	1	1	0	0	1	400	25	1	0	0	repeat_indels_excluded
chr20	whatshap_opt	5239260	0.991	557	5	5242390	5272413	30023	5239260	5272413	2	2	406	1	0	0	1	0	0	1	401	0	6	0	0	repeat_indels_excluded
chr20	whatshap_opt	7206650	0.9959	485	2	7250571	7280356	29785	7206650	7280339	3	3	407	5	1	0	1	1	0	6	400	2	6	0	0	block_stitching
chr20	whatshap_opt	60286266	1.0	979	0	60425968	60453493	27525	60286266	60467115	4	3	289	8	1	0	1	0	1	7	263	20	2	1	0	block_stitching
chr20	whatshap_opt	56542357	0.9908	2394	22	56881860	56909075	27215	56713151	56909075	4	5	326	6	0	0	4	1	0	8	320	0	1	0	0	clean_candidate_unphased
chr20	whatshap_opt	24142287	1.0	6671	0	24574099	24601281	27182	24379633	24601280	1	1	355	1	0	0	1	0	0	2	345	6	4	0	0	repeat_indels_excluded
chr20	whatshap_opt	54453020	0.9992	3863	3	54675445	54702072	26627	54608923	54702072	3	2	307	5	0	0	1	0	0	5	283	18	6	0	0	repeat_indels_excluded
chr20	whatshap_opt	130540	0.9967	3895	13	863640	890261	26621	545002	890261	22	5	885	22	0	0	3	5	0	21	637	68	5	21	151	clean_candidate_unphased
chr20	whatshap_opt	34162219	0.9996	2553	1	34818318	34844579	26261	34811747	34844579	2	2	378	1	0	1	1	0	0	1	310	68	0	1	2	repeat_indels_excluded
chr20	whatshap_opt	11262361	0.9988	849	1	11360353	11386175	25822	11348253	11386626	2	2	320	1	0	1	2	0	0	1	272	47	4	0	0	repeat_indels_excluded
chr20	whatshap_opt	4570122	0.9972	2478	7	4854217	4878943	24726	4800234	4886360	5	0	408	5	0	0	0	0	0	5	359	46	3	4	0	repeat_indels_excluded
chr20	whatshap_opt	1142089	0.9973	2223	6	1499101	1523721	24620	1196966	1523721	1	1	270	0	0	0	1	0	0	0	251	19	0	0	0	catalog_site_not_candidate
chr20	whatshap_opt	48149548	0.9962	3409	13	48925908	48950388	24480	48229446	48950388	1	1	352	4	0	0	1	0	0	4	343	0	5	0	0	repeat_indels_excluded
chr20	whatshap_opt	4570122	0.9972	2478	7	4761808	4786025	24217	4642430	4800234	4	3	414	1	0	0	1	0	0	1	328	87	1	2	0	repeat_indels_excluded
chr20	whatshap_opt	4570122	0.9972	2478	7	4618685	4642430	23745	4570122	4642430	1	1	325	3	0	0	0	0	0	4	310	12	1	0	0	repeat_indels_excluded
chr20	whatshap_opt	37667751	0.9966	1488	5	37984529	38008026	23497	37937715	38008026	3	1	276	3	0	0	0	1	0	3	263	11	2	2	0	clean_candidate_unphased
chr20	whatshap_opt	17852024	0.9992	2381	2	18194808	18218259	23451	17883198	18218259	0	0	262	0	0	0	0	0	0	0	236	24	2	0	0	catalog_site_not_candidate
chr20	whatshap_opt	32891152	0.9963	1621	6	33210642	33233843	23201	32910411	33233842	3	3	236	8	0	0	3	1	0	8	223	0	7	0	0	clean_candidate_unphased
chr20	whatshap_opt	46875643	0.999	4819	5	47636774	47659910	23136	47121694	47666163	0	0	278	0	0	0	0	0	0	0	277	0	1	0	0	catalog_site_not_candidate
chr20	whatshap_opt	24142287	1.0	6671	0	24357615	24379633	22018	24142287	24379633	0	0	367	0	0	0	0	0	0	0	365	1	1	0	0	catalog_site_not_candidate
chr20	whatshap_opt	62385548	0.999	2904	3	62410496	62432427	21931	62385548	62432427	1	0	302	1	0	0	0	0	0	1	302	0	0	0	0	repeat_indels_excluded
chr20	whatshap_opt	16715241	0.9978	4574	10	17499524	17521341	21817	16926069	17521341	2	1	337	0	0	0	0	0	0	0	276	51	0	0	13	catalog_site_not_candidate
chr20	whatshap_opt	16715241	0.9978	4574	10	16830586	16852360	21774	16773052	16854021	1	1	324	1	0	1	1	0	0	1	320	1	2	0	0	repeat_indels_excluded
chr20	whatshap_opt	46875643	0.999	4819	5	48022132	48043584	21452	47762233	48043584	1	1	260	1	0	0	1	0	0	1	246	12	2	0	0	repeat_indels_excluded
